"Bug ID","Product","Component","Assignee","Status","Resolution","Summary","Changed"
250921,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","[plan] [ltw] Reweaving a class previously weaved with a now missing aspect should not cause exception","2008-12-02 17:46:57"
287613,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","declare @method/field/constructor don't work with compound patterns","2010-06-18 18:56:44"
310506,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[plan] aspects can be 'optional' and run depending on available dependencies","2010-06-16 14:27:55"
44590,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","Missing incomplete class error for declare parents construct","2004-03-19 09:52:29"
102459,"AspectJ","Compiler","aclement","RESOLVED","FIXED","provide more detail in -showWeaveInfo messages","2005-09-01 14:33:28"
155139,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Clarify message for circularDependency","2012-04-03 15:59:11"
78055,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","False ambiguity error in AspectJ Pointcut definition","2006-05-30 09:10:41"
53012,"AspectJ","Compiler","aclement","RESOLVED","FIXED","declare precedence on a class should be a compile-time error","2012-04-03 16:14:44"
143930,"AspectJ","Compiler","hlhawkins","RESOLVED","FIXED","create constructor ipe in same was as method ipes","2006-05-30 06:02:50"
201999,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[incr-comp]Support incremental compilation of broken projects","2008-07-10 02:52:24"
36747,"AspectJ","Compiler","aclement","RESOLVED","FIXED","weaving information via messages","2012-04-03 16:14:31"
59076,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Reduce footprint of JoinPoint.StaticPart objects","2005-09-01 10:25:14"
117189,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Contribution: reduce overhead when no aspects define","2012-04-03 15:51:46"
101606,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","AspectJ compiler does not process unused code compiler options properly for aspects","2005-09-02 10:44:40"
77166,"AspectJ","Compiler","aclement","RESOLVED","FIXED","array new pointcut doesn't exist","2006-09-14 08:07:36"
150271,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Allow multiple levels of LTW information","2010-05-12 07:04:30"
48082,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Support for pertype aspect instantiation model","2005-03-22 08:34:33"
57974,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","ajdoc should generate relative links between crosscutting relationships","2004-04-14 15:06:11"
62073,"AspectJ","Compiler","aclement","RESOLVED","FIXED","false ambigous binding error (introduced in 1.2rc2)","2006-05-30 04:13:41"
291206,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Allow declare error & declare warning to support type expressions","2010-04-16 13:10:12"
41129,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","swing progress monitor should be de-coupled from build","2003-08-28 08:04:03"
121312,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[performance]Contribution: Refactoring to Support LTW World with Reflection Delegates for Bootstrap Types","2012-04-03 16:15:56"
129298,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Contribution: Remove Memory Consuming Declared Signature","2012-04-03 14:18:22"
83935,"AspectJ","Compiler","avasseur","RESOLVED","FIXED","@AJ and formal binding impl","2005-09-27 09:25:44"
149289,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Support system and user aop.xml configuration files","2006-11-14 08:27:06"
109173,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Weaving Adaptor enhancements for performance, configuration and diagnosis","2012-04-03 15:47:24"
146781,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[pipeline] Efficient pipelining compilation system","2006-08-03 04:11:52"
120817,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[performance]Thread Safety & 8% Optimization : Use ThreadLocal for CompilationAndWeavingContext","2006-10-17 04:43:42"
152873,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Optimize shouldWeaveAnnotationStyleAspect with Patch","2012-04-03 16:07:38"
299552,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","transparent weaving","2010-09-15 11:43:43"
76055,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Some Pointcut PatternNodes are missing getters to traverse syntax tree","2012-04-03 16:10:12"
71811,"AspectJ","AJDoc","mik.kersten","RESOLVED","FIXED","AJDoc: should be able to set encoding like javadoc","2004-10-21 04:30:50"
88861,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Finish the AST for AJ code","2011-12-06 12:37:31"
266420,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","""Never read locally"" warning on private variables used in ITDs should be removed","2009-02-27 17:07:01"
29769,"AspectJ","IDE","adrian.colyer","RESOLVED","FIXED","Ajde does not support new AspectJ 1.1 compiler options","2012-04-03 14:07:42"
152161,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Contribution: Support -Xset in Load-Time Weaving Configuration","2012-04-03 15:43:11"
168482,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Can you make an XML schema or a DTD available for aop.xml","2008-06-12 18:15:00"
53209,"AspectJ","Ant","wes","RESOLVED","FIXED","Support for copying resources","2005-03-22 16:34:50"
41952,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","XLint warning for call PCD's using subtype of defining type","2012-04-03 16:18:30"
154552,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","move model tests to use a create and compare strategy","2012-04-03 16:00:55"
44191,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Need better error message for ""can't find type""","2004-10-21 04:31:31"
77638,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Patches for reducing matching-time","2012-04-03 16:10:02"
362066,"AspectJ","Build","aspectj-inbox","RESOLVED","FIXED","Push 1.6.12 to maven central","2012-02-28 11:57:58"
150487,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Tracing and Logging Framework","2006-08-15 11:32:54"
419279,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","ajc option to change -Xlint level per-message without Xlintfile","2013-10-23 15:45:17"
41512,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","implement string-handle based asm API","2003-08-28 08:04:52"
73360,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Extend aspectjrt.jar manifest with OSGi attributes","2004-10-21 04:32:52"
105286,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Tracking what generic ITD stuff is working...","2005-10-28 08:37:44"
160496,"AspectJ","AJDoc","hlhawkins","RESOLVED","FIXED","ajdoc Main class needs refactoring for ease of use","2012-04-03 15:42:15"
136707,"AspectJ","Ant","aspectj-inbox","RESOLVED","FIXED","iajc should print summary like javac","2006-06-13 15:46:49"
43714,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","weaving from an input jar into that same jar..","2004-03-16 06:48:40"
357019,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","change message about 'not built reweavable' into an xlint","2011-09-08 11:47:15"
95519,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","LTW and other agents - deps on jrockit and AW-core for 1.3 things","2005-09-27 09:28:38"
41181,"AspectJ","Docs","aclement","RESOLVED","FIXED","Support SerialVersionUID field if no new fields declared on class","2004-04-02 07:51:00"
159854,"AspectJ","Docs","aspectj-inbox","RESOLVED","FIXED","Problem Diagnosis Guide","2012-04-03 16:09:47"
100385,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","support for matching of subclasses of annotated classes","2005-08-17 15:27:26"
50932,"AspectJ","Docs","mik.kersten","RESOLVED","FIXED","Add aspect patterns to sandbox","2004-04-02 09:22:56"
244830,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Is initFailureCause necessary in pertypewithin aspects?","2008-08-21 12:30:45"
115252,"AspectJ","Compiler","hlhawkins","RESOLVED","FIXED","want xlint message for improper annotation type","2012-04-03 16:14:57"
50096,"AspectJ","Ant","gharley","RESOLVED","FIXED","Update cruise control to only upload aspectj-DEVELOPMENT.jar if all tests pass","2004-03-12 09:34:45"
157474,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Handle duplicate aop.xml definitions more gracefully","2006-09-20 06:08:43"
145963,"AspectJ","Compiler","hlhawkins","RESOLVED","FIXED","add injar aspects to the model","2012-04-03 15:43:22"
120543,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Issue version message during load-time weaving","2005-12-13 11:38:49"
288198,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","LangUtils JVM version detection cannot handle Java 7","2012-04-03 16:10:50"
312839,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","reduce class file size","2010-05-19 11:23:20"
120401,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","add signature to UnresolvedType.parameterize(..) exception","2005-12-14 04:20:25"
152366,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","LTW Within Patterns Should Accept AND For Consistency","2012-04-03 15:31:41"
42663,"AspectJ","Docs","eh-ajdev","RESOLVED","FIXED","doc implications of Foo.class","2003-12-02 14:48:01"
49743,"AspectJ","Compiler","matthew_webster","RESOLVED","FIXED","performance improvements for runtime library","2004-10-21 04:31:02"
59397,"AspectJ","Compiler","aclement","RESOLVED","FIXED","[itds] NPE in compiler when using (an unusual) declare warning against a ctor ITD","2005-09-01 08:40:50"
310501,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","intertype declared inner classes","2010-12-09 16:47:20"
53996,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","xlint warning: match impossible due to args numericity conflict","2005-08-17 14:19:50"
114083,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Use reflection instead of byte-code to resolve types during LTW","2012-04-03 16:14:50"
98145,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Generate and Include Separate Aspect List for LTW","2006-05-30 10:03:50"
151938,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","Handle Duplicate -javaagent entries more gracefully","2006-08-02 08:48:20"
106500,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Support nexted exceptions in weaver/compiler","2005-10-15 08:05:50"
44272,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","retitle warning to ""circular {advice} dependency at ...""","2004-03-15 12:33:20"
293450,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","overweaving","2010-06-30 10:57:55"
48650,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Ability to specify prune directories","2005-04-06 09:21:22"
347677,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","option to make generated helper methods non final so proxying possible","2011-06-17 18:28:28"
58681,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","-X should output available -X options","2004-10-21 04:31:43"
91912,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","Request for a new type of relationship in the structure model","2005-04-21 14:27:32"
234943,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Optimize code generation for annotation value binding","2008-06-04 13:09:58"
307232,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","generics related refactoring efforts in 1.6.9","2010-05-13 13:48:24"
359159,"AspectJ","LTWeaving","aspectj-inbox","RESOLVED","FIXED","construction of entire aspects using aop.xml","2011-09-28 11:02:44"
62458,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","An if() pointcut inside a perthis() clause causes an ABORT - null pointer exception in ajc","2005-08-17 14:55:00"
246021,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","FindBugs reporting another optimization","2008-09-02 20:29:45"
82755,"AspectJ","AJDoc","mik.kersten","RESOLVED","FIXED","[ajdoc] update ajdoc to support Java 5 language features","2012-04-03 16:08:17"
148190,"AspectJ","Compiler","hlhawkins","RESOLVED","FIXED","revisit the interface tools are expected to use to invoke the compiler","2012-04-03 16:09:34"
70566,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","API for seeing join point shadows","2005-08-23 01:12:26"
76224,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Option to list weaved components","2005-03-23 08:48:14"
165512,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Suppress Xlint warnings per @SuppressWarnings","2010-01-26 15:23:25"
356612,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Performance problem with @annotation(x) on field access","2011-09-02 18:34:39"
36069,"AspectJ","Compiler","eh-ajdev","RESOLVED","FIXED","Correct source information while inlining","2004-03-19 09:46:06"
47952,"AspectJ","Compiler","wes","RESOLVED","FIXED","SoftException.printStackTrace(..) should print  wrapped throwable too","2004-03-19 09:55:04"
82371,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Modify BcelObjectType for easier subclassing","2006-05-30 09:13:45"
31724,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","declare warning/error emitted without context","2004-03-15 11:31:33"
231963,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Make checking of aspectjrt.jar existence optional","2008-05-13 19:03:10"
305705,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Need context information (flexible would be nice) in declare warning/error messages","2010-04-16 13:10:12"
52394,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","inter-type declarations cause JRockit Crash","2004-03-19 09:40:59"
59196,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","""adviceexecution() && args()"" pcd does not pick up around advice execution because args() does not match the AroundClosure parameter.","2005-09-01 04:32:45"
255555,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","EclipseSourceType.addAnnotation Not implemented and throws compiler error","2010-03-15 17:07:56"
82752,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","ProgramElement.getSourceSignature returns ""public"" for ""private"" members","2005-08-25 10:46:46"
227295,"AspectJ","Compiler","AJDT-inbox","RESOLVED","FIXED","AJC error, somehow connected with generics","2008-06-06 16:39:15"
30439,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","spurious ""circular dependency"" error","2004-10-21 04:32:39"
239539,"AspectJ","Compiler","aclement","RESOLVED","FIXED","Problems extending an abstract aspect in another package","2008-08-20 14:58:14"
71076,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Missing Javadoc comments that aren't missing","2004-10-21 04:32:38"
72474,"AspectJ","Docs","eh-ajdev","RESOLVED","FIXED","Quick reference claims to be for AspectJ 1.1","2004-10-21 04:31:46"
37021,"AspectJ","Compiler","wes","RESOLVED","FIXED","source path wrong in declare warning on binary files","2003-05-22 05:29:27"
61536,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Front-end bug,  shouldn't allow patterns of the form  foo.., should be foo..*","2004-10-21 04:31:58"
258206,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[handles] further further work on jdt handle interoperability","2009-01-06 17:08:34"
37020,"AspectJ","Compiler","aclement","RESOLVED","FIXED","wrong line for method execution join point","2004-10-21 04:32:01"
40195,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","set up testing using JDT UI test execution","2004-03-19 09:42:17"
58524,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","ajdoc should not use the Declaration and SymbolManager classes","2012-04-03 16:17:52"
40869,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","Verify error on -XnoWeave compile","2004-01-27 19:32:00"
42743,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","declare soft limitation","2005-08-13 16:29:19"
49476,"AspectJ","Compiler","aclement","RESOLVED","FIXED","AspectJ weaver API is not threadsafe","2005-03-24 11:35:11"
59203,"AspectJ","Docs","wes","RESOLVED","FIXED","Update FAQ with some of the thread on 'dynamic aspects' in AspectJ","2004-10-21 04:32:24"
58520,"AspectJ","IDE","mik.kersten","RESOLVED","FIXED","ajdoc doesn't navigate to target details in some cases","2012-04-03 15:46:51"
73507,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","Public ITD of fields on interfaces creates mangled members","2012-08-18 14:11:07"
209051,"AspectJ","Compiler","aspectj-inbox","RESOLVED","FIXED","[ataspectj] Filling in ""*"" for the non-used argument of a named pointcut causes an exception in annotation style","2009-01-20 20:20:35"
36539,"AspectJ","Compiler","jim-aj","RESOLVED","FIXED","NPE in org.aspectj.weaver.TypeX.isAssignableFrom","2010-01-13 12:18:45"
44365,"AspectJ","Compiler","adrian.colyer","RESOLVED","FIXED","Support modifiers and attributes in type patterns","2010-04-16 13:10:11"
